,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,duration,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,audio_clipping:confidence,background_noise_audible:confidence,quiet_speaker:confidence,overall_quality_of_the_audio
173,-5.799581,3.8227615,0.15570554,1.4076279,0.14825352,0.52398264,-1.2766148,1.0359817,-1.3207427,0.97980374,-0.63712627,-1.4120264,-0.33559558,6.485351473922902,2150.5926881513205,860.2008414762124,0.10751255580357143,0.07965393611282451,0.012530471,0.015214808,1.0,1.0,1.0,3.67
174,-7.2040386,3.5091546,0.59373885,1.5224538,0.12758729,0.69092876,-1.4095017,1.2101349,-1.3367763,1.402201,-1.1440446,-0.9301703,-0.7127594,8.19201814058957,2075.974331835058,1043.691098504136,0.10701243803116148,0.0975053326192942,0.013825408,0.012817109,1.0,0.6711,1.0,3.67
175,-4.2384543,2.189998,-0.47806582,0.13010788,-0.23889498,-0.38665718,2.0342283,0.6627629,-1.1485852,0.3490571,-0.47347376,-0.32050687,1.6655424,6.741360544217687,1564.0036256946337,683.8258952974322,0.06306043277491409,0.035788676685074516,0.015749902,0.01647996,1.0,0.648,1.0,3.67
176,-5.528924,2.0619106,-0.09352163,0.9236992,1.1513487,-0.60246336,-0.5866735,0.22613068,0.0019495246,0.00046664686,-0.19971006,-0.4217948,-1.0846058,8.277369614512471,2811.670560541659,1195.8375489933508,0.15566050639005602,0.11883512385044234,0.018644173,0.016723832,1.0,0.6732,1.0,3.67
177,-6.075971,2.1705985,0.08174761,0.7110566,0.72251266,-0.5112956,-0.88731474,0.015842354,0.15133871,0.032191046,-0.29784197,-0.11934869,-1.2473054,8.789342403628117,2675.4888393857123,1267.3780567120155,0.14544854881266492,0.11858697402610756,0.016473267,0.013808621,1.0,0.6875,1.0,3.67
178,-9.924464,3.8645947,0.8413321,1.7247548,2.3523705,1.136804,1.8495892,2.047179,-0.05253911,1.7409841,2.2017257,1.0911341,1.0593563,7.430385487528345,1153.4722114347078,550.2176740892354,0.011025116822429907,0.005891498314110534,0.03971233,0.0019026514,1.0,0.6753,1.0,3.67
179,-3.9465396,1.033271,-1.3954538,1.2389085,0.65800375,-0.55337733,-0.44756377,0.6452789,-1.2759832,0.32577798,-0.29262993,-0.47851098,-0.3215924,5.758548752834467,2921.114430369878,1155.140631223491,0.18849421121987953,0.115379448035985,0.0099907555,0.010614275,1.0,0.6731,1.0,3.67
180,-9.975424,3.3431554,0.41722244,1.0217983,1.0138638,1.0609819,1.37772,1.6610246,-0.32621574,1.1962724,0.93708944,0.62975603,0.79989225,2.786394557823129,3220.983163842077,429.3442625233853,0.09876194473140495,0.024514238611779142,0.015791224,0.004121193,1.0,1.0,1.0,3.67
181,-5.2127957,2.3642194,-0.48352632,0.90779793,-0.52303505,-0.68396735,-0.6333279,-0.7437795,-1.5229694,-0.7976749,-1.5173053,-1.9050515,-1.9106193,4.179591836734694,2129.594270427928,1120.8939621297734,0.11337836671270718,0.0887492324723707,0.027271219,0.030110378,1.0,1.0,1.0,3.67
182,-6.5590367,4.444131,0.0021188054,1.4737267,0.73439825,0.18333597,-0.7829676,0.14818673,0.29682866,0.30684894,0.07002116,0.7139341,0.034217972,6.780226757369615,1340.0044040204102,680.966359136074,0.043695339163822525,0.03873557508197621,0.018429456,0.013035757,1.0,0.6729,1.0,3.67
183,-5.1853747,3.5882082,0.026154159,0.50768447,0.026398476,-0.8545861,-1.6436251,-0.46986577,-0.072475925,-0.12587148,-0.18429781,0.33229148,-0.03384248,6.656009070294784,1919.5030861210544,892.1768775989552,0.08114655923344948,0.052879417308455155,0.051137757,0.03281296,1.0,1.0,1.0,3.67
184,-4.248424,3.3298125,-0.17103434,0.9125888,0.13180955,0.24243179,-0.20969889,-0.08791137,0.5664906,0.44645405,-0.23216636,0.7765799,0.14749235,4.096009070294785,2152.5590047789997,902.2459461928212,0.08618026129943503,0.06596459643716066,0.04378891,0.04273787,1.0,1.0,1.0,3.67
185,-5.70013,6.1793203,0.11131269,0.22745486,-0.022438781,-0.93097585,-2.2779803,-0.27452093,0.77641237,0.6291612,0.17526059,0.9424609,0.8306507,6.570702947845805,1879.9385451116614,451.9965925786061,0.06934974050353357,0.019023643008367456,0.033617977,0.025566043,1.0,1.0,1.0,3.67
186,-3.655216,2.4211972,0.9043675,-0.37925264,1.0503935,2.3152523,1.2690715,0.83994675,-0.8245372,-0.05872474,-1.293718,-0.9514998,-0.99913186,3.84,1934.3927927340783,1338.733765425996,0.06469432417168675,0.08639246739061225,0.098401405,0.07119413,1.0,0.6601,1.0,3.67
187,-9.036299,2.8423963,-1.0980024,2.2266889,-1.978397,1.0704485,-0.4713009,-1.0281757,0.92547977,-2.0279121,0.6017985,-0.5932437,-0.5693611,4.096009070294785,2302.154307296082,901.1431792235861,0.16943083509887005,0.09360962751672212,0.021990553,0.028391127,1.0,1.0,1.0,3.67
188,-8.664552,2.879338,-1.5428689,1.7845825,-1.3757194,1.233535,0.0067906464,-1.0063792,0.61138093,-0.9682535,0.0048428746,-0.77521366,-0.11743294,12.629342403628119,2273.5629868224187,882.738643382092,0.16800016515395222,0.10763761662697825,0.01631602,0.019005157,1.0,1.0,1.0,3.67
189,-7.6985435,2.5800931,-0.8851953,1.3614928,-1.2377676,0.62095237,-0.29078248,-1.1984098,0.47573996,-1.8170847,-0.55111337,-0.5644227,-0.9223111,9.984036281179138,1984.5426779313977,1023.0963776707596,0.1291980832122093,0.09981983777327132,0.025732184,0.02209184,1.0,1.0,1.0,3.67
190,-6.1400356,1.9966758,-1.0626534,1.1585456,-1.5665377,0.81449103,-0.9459377,-1.1085132,0.18607791,-2.1774893,0.12795508,-0.8912069,-1.2010585,3.242675736961451,2401.1509283408836,1090.4440143440154,0.18368443080357144,0.12394798341146016,0.026674978,0.028370023,1.0,0.6527,1.0,3.67
191,-2.6367419,4.4114594,0.34602913,1.4884942,0.052660268,1.1255125,-0.32261813,0.07593629,0.24304755,-0.05473139,0.34917468,-0.70487744,0.1944274,4.096009070294785,1348.2345940288158,868.6521912519185,0.053895767125706213,0.08061570112554056,0.08988284,0.12817682,0.6901,1.0,1.0,3.67
192,-3.743172,2.1674788,0.07838629,0.5344489,-0.064695805,0.36113623,-0.24398343,-0.566835,-0.9173764,-0.38281563,-0.619924,-1.543658,-1.4287868,3.498684807256236,1395.525303395199,626.9501539319832,0.0769414838576159,0.054782591665388326,0.013520749,0.017662963,1.0,0.66,1.0,3.67
193,-2.837134,1.8973697,0.12286645,1.1723117,0.25942117,0.04436322,-0.4472926,0.80743027,-0.087026216,0.9720049,-0.1186599,-0.15945017,0.49668026,4.693333333333333,2326.5843026311763,1107.8451870176068,0.15095347136699508,0.0937453913441264,0.03348408,0.04006451,1.0,0.6643,1.0,3.67
194,-4.6176777,1.5238633,-0.045405928,1.8067015,1.2443546,0.34356728,0.13621192,1.357825,0.34909278,1.2677879,-0.5246754,0.6017997,0.72302675,6.873106575963718,2237.8308177571407,480.71615790518945,0.024964817445286194,0.043632204321115066,0.02216419,0.0117652565,1.0,1.0,1.0,3.67
195,-2.8271697,4.3842764,-0.66717833,0.996398,1.3243529,-0.16285548,-0.7677918,0.10267886,-0.48256332,-0.73358846,0.05655126,0.08367852,-0.7805338,11.861360544217687,1707.2020592606739,659.4002929564153,0.06793224834882583,0.041488294188844276,0.16215101,0.14570996,1.0,1.0,1.0,3.67
196,-2.2300599,3.5190477,-0.4546205,1.0005403,0.9948424,-0.39867496,-0.78566045,0.6486534,-0.16034107,-0.92306954,-0.24059033,0.24645694,-0.9434174,12.202675736961451,1844.0008753865095,858.8743274497047,0.08336613296102661,0.06642564141946049,0.17856877,0.16021961,1.0,1.0,1.0,3.67
197,-1.5386897,3.0419996,-0.4007434,1.2603778,0.77174354,-0.3079808,-0.68006134,0.5010287,-0.14541917,-0.610918,-0.33548284,0.40428048,-1.0003269,8.021360544217687,1960.2810652985895,847.4355124455138,0.08546897579479769,0.06477622928617659,0.21779545,0.20485559,1.0,1.0,1.0,3.67
198,-1.2887447,3.040727,-0.6948405,1.3063941,0.78064775,-0.70907295,-1.0332029,-0.23183854,-0.61486405,-0.667563,-0.36422673,0.030342905,-0.48482522,2.730702947845805,1837.2024274619425,930.9794353816736,0.0872119968220339,0.06729231696790297,0.2920768,0.23529574,1.0,1.0,1.0,3.67
199,-11.815285,7.658562,-0.86799973,-0.6031187,0.1466309,0.92813396,0.43769947,1.4876065,1.9451376,2.7349305,1.2774954,3.4257727,1.3510677,3.250793650793651,1219.6884917893872,280.82732415485435,0.030529698581560284,0.012127132351309872,0.053672034,0.01971883,1.0,1.0,1.0,3.67
200,-8.891999,7.557427,-0.6185226,-1.4805043,-0.07166638,0.79271406,0.4632172,1.3337717,2.271301,2.2289057,1.61224,1.2459335,0.7251285,4.365351473922902,1178.0336367755203,300.5124750783481,0.035412016369047616,0.01572732442279193,0.06942607,0.052852776,1.0,1.0,1.0,3.67
201,-11.478083,7.8602943,-0.8481634,-0.7327099,-0.26541722,0.32157356,0.88674283,1.6574489,1.6648512,2.5797753,1.3511508,2.2190828,1.6084342,8.266303854875284,1160.9829141436514,241.86584776683222,0.03155637254901961,0.012775948734369944,0.06381204,0.034001656,1.0,1.0,1.0,3.67
202,-2.3830905,2.4261036,-0.42933923,2.3345177,0.29812962,-0.5435454,-0.124020375,-0.50076693,-0.37701815,-0.75596577,-0.65268135,-0.35118297,-1.4977044,3.669342403628118,2182.9780525466376,1156.7328612754777,0.11248280267295598,0.1093291238214514,0.07986765,0.07973031,1.0,0.6643,1.0,3.67
203,-3.3008008,2.4269962,0.41614902,1.8034303,0.506015,0.051419284,-0.4825062,-0.945578,-0.61599433,-1.2256025,-1.2404585,-0.49024582,-2.1533005,5.205351473922902,2108.078553667438,1126.455842188065,0.07926215277777778,0.08909334336338796,0.10506382,0.08041575,1.0,1.0,1.0,3.67
204,-4.0235243,2.2279873,-0.31362236,1.4642105,-0.4413046,-0.4977257,-0.50452983,-0.5745152,-1.7175158,-0.25677326,-0.6660757,-2.2939036,-1.9091722,4.3520181405895695,2559.697022471398,1247.508936152444,0.13571102061170212,0.10560588914263025,0.073095754,0.057059426,1.0,1.0,1.0,3.67
205,-3.6722872,2.4371343,-0.15851319,1.4018731,-0.2774399,-0.3437454,-0.51534945,-0.6992942,-0.60671115,-0.7480456,-1.706337,-0.3734979,-1.9288516,4.010702947845805,2022.4056872576873,1137.3385762649489,0.08343117774566473,0.08275611749697462,0.099409096,0.055112157,1.0,1.0,1.0,3.67
206,-6.040859,6.647351,0.004734021,0.9443654,-0.00642764,0.29507515,0.07094153,-0.6886011,-0.5350419,0.8240634,-1.0526854,-0.8308603,0.5933534,2.56,1304.8188184313412,394.11209070839135,0.0565966356981982,0.02019813042118022,0.05853129,0.03025173,1.0,1.0,1.0,3.67
207,-5.7955513,6.6752825,-0.33301038,-0.022543797,0.096911974,0.710954,0.2694344,-0.9679626,-0.52508533,0.97724587,-0.18516669,-0.5420244,-0.30160314,3.9253514739229023,1196.5350252853384,304.9189012549104,0.052294921875,0.016159054616792106,0.055603217,0.024477378,1.0,1.0,1.0,3.67
208,-3.704568,1.5442203,-1.1448613,-0.96398956,-1.3276117,-2.1835043,-1.5072371,-2.7905138,-1.5403544,-1.6663889,-1.8081799,-0.09304424,-0.19626698,5.205351473922902,2473.1956575476056,1484.4317579107412,0.14169921875,0.10134615295031031,0.068821974,0.07770905,1.0,0.6601,1.0,3.67
209,-3.5223622,1.5283093,-0.9780867,0.07398317,-1.2308285,-1.8211441,-1.2069209,-1.9079361,-1.4670262,-1.3078024,-1.6610229,-0.2967767,0.48053324,4.096009070294785,2554.22832934807,1327.2298551971567,0.14244295109463276,0.08756318720384096,0.07011899,0.08423413,1.0,0.6707,1.0,3.67
210,-3.8691175,1.9227064,-0.8090224,0.026431972,-0.5390324,-0.6432128,-1.608024,-1.9904263,-1.8319155,-1.6084818,-1.5485554,-1.4977101,-0.80938256,4.266666666666667,1559.5145144807168,938.1796187410658,0.10436746348505435,0.07690240130410661,0.026002936,0.033262398,1.0,0.6736,1.0,3.67
211,-2.8454459,2.1779583,-1.1885191,1.1633673,-1.1555935,-0.2981874,-1.017396,0.029981509,-1.26881,-0.6839723,-1.574808,-0.9120407,-1.3376551,3.1573696145124717,2172.2805798924,1111.7059007985347,0.1308880974264706,0.10398289773051397,0.06743127,0.05111239,1.0,0.6391,1.0,3.67
212,-8.852186,2.778766,-0.11946409,1.6677594,-0.5478997,0.85949653,-0.38469276,-0.36693576,-0.8755489,-1.0393885,-0.43801472,-1.3720146,0.13717033,5.546666666666667,1700.7144687990249,1220.0135716588131,0.1140821129707113,0.12233522124498825,0.041821163,0.039706353,1.0,1.0,1.0,3.67
213,-4.831442,2.3273578,-0.15357567,0.86476034,-0.14804734,0.846114,-0.45396504,-0.72300494,-0.70027834,-1.0855047,-0.8367395,-1.3691869,0.24250866,2.1333333333333333,1615.9188330493657,1056.3313249355388,0.11073900305706522,0.09954297227051843,0.0701466,0.07011667,1.0,1.0,1.0,3.67
214,-8.819854,2.2691467,0.35770708,1.8576467,-0.4100021,1.1361074,-0.39432397,-0.24395512,-0.80321515,-0.9841304,-0.9573423,-2.2675414,-0.26675478,4.096009070294785,1781.0725752306887,1323.03662865486,0.11711577507062147,0.11425514919637096,0.05781078,0.04881934,1.0,1.0,1.0,3.67
215,-3.8461845,1.6474948,-0.07029867,0.25044954,-0.2844139,-0.26489657,-1.1790751,-0.63738334,-0.73423463,-1.5969026,-0.45714387,-0.70108575,-0.4709415,8.96,1834.785935558398,1111.7884211366948,0.11186321041126943,0.09004776220609947,0.044553578,0.05490161,0.6659,0.6775,1.0,3.67
216,-2.8412292,1.7088945,0.013844727,0.29659903,-0.6711432,-0.68763345,-1.124311,-0.2973301,-1.0501757,-1.0600084,0.100993626,-0.90519255,-0.03655921,5.290702947845805,1746.1005401645946,1010.4723133669365,0.09481008429276316,0.07358627662296813,0.06743514,0.074625105,1.0,1.0,1.0,3.67
217,-2.6269958,1.613174,0.7175373,0.3511616,-0.40309253,0.090442315,-1.1707886,-0.4970364,-0.8654788,-0.60485566,-0.1116642,-0.50793165,-0.5321368,5.12,2044.9203871056188,1336.7701228298688,0.11946540936085973,0.1095747463178078,0.06572002,0.06153704,0.6706,0.6706,1.0,3.67
218,-2.9924524,1.7571136,-0.17139764,-0.26999965,-0.77979714,-0.3352885,-0.63155776,-0.7147091,-1.4816374,-1.4545944,0.0460021,-0.7096418,-0.22435898,2.730702947845805,1763.9004093482615,1107.5342177406171,0.10832809189618645,0.08980342436031521,0.05671387,0.061283045,1.0,1.0,1.0,3.67
219,-4.030499,4.4557786,-1.7475387,-0.502296,-0.9602109,-1.1871253,-0.42586523,-1.6313529,-1.8452277,-1.3907921,-2.0425453,-1.3029373,-1.0031148,10.837369614512472,1222.0594141775875,382.86595211172994,0.07423966140256959,0.032664290728432153,0.08534836,0.09317531,1.0,0.6679,1.0,3.67
220,-3.752431,5.221623,-2.2675598,-0.32757694,-0.95089924,-1.1436273,-0.25557658,-2.1759875,-2.3944144,-2.0305474,-2.291224,-1.0206625,-1.3210927,3.9253514739229023,1297.863399456023,263.6794665967314,0.07578125,0.019337388073188858,0.078335,0.09644244,1.0,1.0,1.0,3.67
221,-3.249514,3.358618,-1.2009965,0.22156152,-1.0632132,-0.58766675,-0.27611452,-1.8641045,-1.7371451,-1.1381239,-2.1538274,-1.1601766,-1.2158949,10.24,1523.7456386247482,766.6621903186315,0.09169745121606335,0.0731740677423408,0.08678157,0.08805144,1.0,1.0,1.0,3.67
222,-5.206794,2.477198,-2.8154304,-1.1952858,-0.97103983,-1.2481462,-2.5386717,-1.1926714,-1.1780932,-1.5425987,-1.0997443,-1.1303912,-1.6565969,4.010702947845805,1714.2712207863476,447.08356269969937,0.11618835802023121,0.029634878783206496,0.026185626,0.042226788,1.0,1.0,1.0,3.67
223,-2.481693,1.5057279,0.5596025,0.35523465,0.55356115,-0.30653486,0.33876207,-1.4235191,-1.0398426,-1.2238774,-1.0681577,-0.28110853,-0.65652305,9.130702947845805,3586.8554878559,1585.937753133694,0.20814413467639595,0.1739333760638841,0.024772795,0.02425476,1.0,0.659,1.0,3.67
224,-7.9355316,4.145503,2.2532022,0.7902579,1.4474822,-0.7220821,0.02603368,-0.4288568,1.5240062,0.85931003,-0.00036755728,0.19817603,0.83983785,7.850702947845805,1962.0084577373673,1056.1135016022267,0.06856246543141593,0.08762627532751814,0.03705965,0.019376846,1.0,0.6667,1.0,3.67
225,-5.3834496,3.2264411,2.447971,0.7112312,2.0900507,-0.513571,0.39940286,-0.47034347,1.4263071,-0.19219461,-0.049496505,-1.1716381,0.43728584,6.485351473922902,2950.4840908665283,964.902619894437,0.09918038504464285,0.0592714616702917,0.03850736,0.021788765,1.0,0.6814,1.0,3.67
226,-8.508486,4.134241,2.9174564,0.6294519,1.4492159,-0.64919084,0.29131564,-0.57312614,1.6519411,0.7118139,-0.40593567,0.77030045,0.7695879,7.253333333333333,2061.180667735643,1091.1639231026052,0.0689084964057508,0.08588396517485489,0.033499863,0.014466557,1.0,1.0,1.0,3.67
227,-6.080086,5.024321,-1.1806711,-0.7884128,-2.051178,-0.9316375,0.441609,1.0345082,-1.6825235,0.5774801,-0.9941905,-1.0976855,0.8749636,2.693514739229025,1653.8373709409518,465.24648866304756,0.09087873931623931,0.03004140984599411,0.014352417,0.016549684,1.0,1.0,1.0,3.67
228,-9.34578,6.1155577,-1.1464181,-0.4240426,-1.630694,-1.0943573,0.4662052,0.13484572,-2.14301,-0.27113172,-1.4979722,-1.6104841,0.037304804,6.03718820861678,1600.6548027099218,430.64115324770194,0.08201815433429119,0.0319358828672766,0.009288481,0.007257194,1.0,0.6499,1.0,3.67
229,-7.8358746,4.357564,-1.4948779,-0.8155993,-1.6786737,-0.85982317,0.732418,-0.31261328,-2.0660841,0.07525104,-1.4049466,-1.3497345,0.4708461,6.780226757369615,1642.581652256852,561.3914768519725,0.09400330631399317,0.04492829728659991,0.014031843,0.013035442,1.0,1.0,0.6735,3.67
230,-15.727428,8.495442,-4.2688823,-2.0439305,-4.551319,-1.3361647,1.1738482,1.3612386,-3.9570196,0.2651787,-2.4234262,-1.9587854,0.6244417,4.551111111111111,1435.0396587730977,288.99317517914375,0.08605895066624365,0.017684000168350644,0.015849706,0.011098549,1.0,1.0,1.0,3.67
231,-11.209832,8.388584,-0.7431607,0.4162213,0.5353131,0.22551794,1.6382248,0.8045104,-0.1417961,0.18048088,-0.59850043,0.68186677,-0.0830034,3.4133333333333336,1137.7029971340019,241.92754655707932,0.03359243032094594,0.015830565147002706,0.020408398,0.007995167,1.0,0.6711,0.6711,3.67
232,-9.178764,5.6538033,-0.06898186,0.3336947,0.33064327,0.37415436,1.0481015,0.29706648,0.21691415,0.4053267,-0.54177445,0.84120214,0.45361477,3.669342403628118,1172.6165383094476,519.7222127981237,0.031741352201257865,0.019606764338356963,0.027118472,0.009336141,1.0,1.0,1.0,3.67
233,-8.461914,7.8598576,0.007900862,0.9287004,0.97030854,0.71654576,1.5657994,0.3713828,0.35429016,0.6743138,-0.29259047,1.0003446,0.26009494,8.021360544217687,970.1358408224114,329.80600426042054,0.025612186145231215,0.013780804367763692,0.03471003,0.013721589,1.0,0.6689,1.0,3.67
234,-7.832808,5.533959,-0.31105492,0.7873124,0.29819906,0.38429397,1.2797496,0.2207359,-0.15043725,0.63478833,-0.2583928,1.0025432,0.5313214,4.693333333333333,1168.589643421783,553.5562929172007,0.03375635006157635,0.023554153876167834,0.027743043,0.010604065,1.0,1.0,1.0,3.67
235,-7.5728154,10.348574,-0.4134211,0.6836857,0.5172364,0.61925244,1.0772387,0.25165772,0.31580442,0.53119606,-0.6252415,0.9388316,0.4062681,2.986666666666667,1070.9016255741737,286.83757949139226,0.028206758720930234,0.013106828226210548,0.027739672,0.012653618,1.0,0.6579,0.6645,3.67
236,-6.38246,3.9466176,-0.08684192,0.57254773,1.3544332,1.4906766,0.9722083,1.4863745,0.91663945,1.0869608,0.32137045,0.31836152,-1.4044617,8.362675736961451,1953.2450248742057,1033.7997160306115,0.08244513936980609,0.0691859753257674,0.059474513,0.024788447,1.0,1.0,1.0,3.67
237,-4.655232,2.8239834,-0.45508078,0.9641041,-0.08040486,0.32706654,-0.6420616,0.28972247,-0.65909594,0.86271924,-0.5420867,0.08794109,-0.76006114,4.181360544217687,2077.2510384865855,980.5001971117072,0.1012144984461326,0.07822088657438127,0.013318681,0.014413153,1.0,0.6887,1.0,3.67
238,-5.734017,5.252587,0.16347808,0.8494164,1.0199618,0.71816593,0.5485663,1.610766,0.026869971,0.5435039,-0.9340084,-1.0333931,-1.7172158,6.826666666666667,1739.1238939217642,885.3899302927624,0.07311473781779661,0.07585741289658895,0.08346897,0.041043993,1.0,1.0,1.0,3.67
239,-3.7469912,2.3244524,-0.062160894,1.6110494,1.4971105,-0.110627934,0.0422117,1.0540588,0.022554822,0.77175975,-0.06792404,1.1013677,0.5807023,9.845260770975056,1467.2638011916167,569.2795727138706,0.032706801470588236,0.03901550255210287,0.030974692,0.018716162,0.6623,0.6623,1.0,3.67
240,-4.0790706,2.030017,0.33291575,1.7444777,1.1984082,0.008884454,0.57274383,1.4723481,0.16055815,0.5807492,-0.31380424,1.1015898,0.26497635,6.873106575963718,1423.4375276993844,574.9890991808585,0.02277166193181818,0.03470906550445855,0.02989345,0.016221076,1.0,0.6711,1.0,3.67
241,-3.7522511,2.041029,0.19403239,2.1611662,1.5273618,0.08592693,0.19146523,1.4792923,0.6606558,0.8356104,-0.33548427,1.3040783,0.7424902,3.900952380952381,1267.9030026344678,259.51817246359525,0.02085741031804734,0.03599273242895624,0.031280104,0.02078771,1.0,0.6403,1.0,3.67
242,-3.1637032,1.9486433,0.1384097,1.8652014,1.3393735,-0.3445109,-0.08052116,0.63419896,0.020282183,0.4063379,-0.6206548,0.70886195,0.15539233,10.216780045351474,1505.3970915345988,767.0382135535073,0.033545254039115645,0.0362543603477302,0.04821557,0.040609967,1.0,0.6419,1.0,3.67
243,-2.723774,5.3429823,-0.6509909,0.98286915,0.85994005,-0.15197855,-0.23166935,0.23927827,0.17179666,0.15443029,0.080456294,-0.23994604,0.1601015,5.851428571428571,1068.4983304827433,393.7789261612586,0.05218819478754941,0.03610409210278647,0.10908305,0.09780253,1.0,1.0,1.0,3.67
244,-2.9259071,1.1743387,-0.37778848,1.3823286,-0.21800648,0.7885661,-0.67085296,0.79578114,0.67972666,0.039875828,1.4803658,0.38327822,0.12782459,1.9626757369614511,1872.0968622464934,1587.6304714343914,0.08911994485294118,0.10189952905439349,0.014203612,0.010932303,1.0,0.6473,1.0,3.67
245,-2.8818104,1.1595765,-0.43163568,1.85139,0.041440573,0.3594513,-0.7222859,0.64019924,0.10231771,0.032153916,0.64093983,-0.17755695,-0.071404144,4.4373696145124715,1845.8219261462248,1289.8859355151667,0.10218302408854167,0.11811461828515403,0.01881156,0.012884443,1.0,0.6473,1.0,3.67
246,-5.0121846,2.2555883,-0.5346199,0.9157324,-0.34826407,0.8757782,-0.75325304,-0.08232596,-0.62211466,0.4171474,-0.64024115,-0.8021866,-0.43884706,3.5840362811791384,2239.7531081245497,1145.6801865031234,0.11400264616935483,0.07918811332588603,0.014743383,0.015348106,1.0,1.0,1.0,3.67
247,-4.445959,1.843824,1.2907997,1.7428988,0.030386534,-0.7189354,-0.82989323,0.05355047,0.1906406,-0.07222997,-1.7667612,-0.9411266,-0.5631315,4.181360544217687,2644.3659363492666,1345.0130468213267,0.14398901502071823,0.09564721281064138,0.06764895,0.06668836,1.0,0.6875,1.0,3.67
248,-4.054077,1.721141,1.3222569,2.212276,0.061008826,-0.5125301,-0.8679493,-0.23919156,-0.09294256,0.10547062,-1.8049957,-1.0590032,-0.7283939,3.0720181405895692,3084.850199011603,1476.0310645111354,0.17570782424812031,0.12255474682731858,0.06505547,0.07102062,1.0,1.0,1.0,3.67
249,-3.9596958,1.9672817,0.78960824,1.907989,0.3555208,-0.66062343,-1.0675865,-0.24735218,0.6057777,-0.09836299,-1.6633449,-0.98568636,-0.45477808,3.84,2569.070966753854,1339.1787322767814,0.13404791039156627,0.10458071900634026,0.0760935,0.07587312,1.0,1.0,1.0,3.67
250,-4.7300615,1.6340547,-0.022073697,1.6603715,1.3919891,0.2195717,0.0344329,1.555137,0.75405794,0.41445413,1.1302843,0.90999246,1.1152339,1.9626757369614511,2781.0141692556617,824.3742153544675,0.08495519301470589,0.05893472203908042,0.032065194,0.029079307,1.0,1.0,1.0,3.67
251,-7.7641068,1.5832775,0.022994624,1.494595,1.45644,0.73212105,0.097247556,1.5686098,0.23717439,0.42889944,0.18922725,1.1722406,0.64261407,2.56,2845.146670538142,844.7226639838153,0.05409364442567568,0.050986165311470724,0.026406793,0.016367452,1.0,1.0,1.0,3.67
252,-7.1925154,2.166368,-0.3397787,1.486207,2.0005035,0.30268425,-0.21972261,1.9931955,0.28720134,0.33434156,0.11643463,0.8356365,0.46514228,4.096009070294785,2861.2182317983857,679.7209277803779,0.0726214909957627,0.06095006408492106,0.022790493,0.014670284,1.0,1.0,1.0,3.67
253,-7.6018724,2.3389044,-0.30911234,1.4303181,1.6828979,0.21658988,-0.3150761,1.6559519,0.42478734,0.28804088,0.4025518,1.387045,1.0713515,6.741360544217687,2627.950771413091,561.5996147141807,0.05637047626718213,0.04542791483030839,0.02475697,0.010931474,1.0,0.6842,1.0,3.67
254,-3.4450376,1.9902548,-0.30204964,1.3941057,2.145823,0.3688645,-0.14174989,1.8616534,0.52432406,0.5837516,0.432265,0.73122376,0.3568462,3.3280272108843536,2240.443716932163,706.8895398792317,0.06885782877604167,0.041014876939117914,0.056852274,0.05490309,1.0,0.6753,1.0,3.67
255,-2.965942,5.678302,-0.21782473,1.0916913,0.7674903,0.9142827,-0.9639192,-1.0457577,-0.012058142,-0.7288405,-0.52146655,0.35373226,-0.99698573,2.8160090702947844,1688.83150309544,382.18115886296374,0.27872054303278687,0.046784987461542714,0.019970408,0.01767213,0.6533,0.6533,1.0,3.67
256,-4.3735948,4.6525555,-0.7368714,0.28232142,0.5214514,0.90387636,-0.7190331,-0.8257009,-0.83328134,-1.2475128,-0.752487,-0.7554237,-2.420201,3.1573696145124717,1928.165997713946,540.6104767893136,0.07547176585477941,0.03282834171268185,0.01833014,0.016242377,1.0,0.6513,1.0,3.67
257,-3.6358128,5.187166,-1.2816218,0.5398366,0.4577953,0.85016257,-0.92970234,-0.9749637,-0.7098943,-1.1086737,-0.7354774,-0.15787163,-1.292286,2.4746938775510205,1787.1439036410952,523.0413449917423,0.07614905811915888,0.0331572167814448,0.024341222,0.017882107,1.0,1.0,1.0,3.67
258,-10.305123,4.1018543,0.6345119,-0.952349,0.8261942,1.6018116,0.35258117,0.056052897,-1.138726,-0.13651055,-0.451961,-0.10221347,-1.2418826,6.058684807256236,1859.8309517969408,1179.7152841902596,0.08791681633141762,0.08483432294539459,0.039503213,0.023161374,1.0,0.676,1.0,3.67
259,-7.863313,6.8172364,0.21812768,-0.6475129,1.3127522,1.3885952,0.1621938,0.028679926,-0.784594,-0.009104713,-0.44456273,-0.020407524,-1.0610178,3.1573696145124717,1580.252834359081,488.0121271428674,0.06131160960477941,0.029418376353026198,0.04671198,0.039249092,1.0,1.0,1.0,3.67
260,-6.606259,2.2589085,-0.118283994,0.31198084,-0.25252837,-0.39535898,-0.9283865,0.04485734,-0.32309532,0.066321865,-0.67709684,-0.57016325,-0.6285007,3.622312925170068,2803.2510616178974,1133.3641800147434,0.1602122312898089,0.09801334814962825,0.012963892,0.012868809,1.0,0.6835,1.0,3.67
